benchmark,sample_index,frame_time_ms,fps
particle_cycle,202,9.5086,105.1681
particle_cycle,203,7.2339,138.2381
particle_cycle,204,8.6579,115.5012
particle_cycle,205,8.4405,118.4766
particle_cycle,206,16.1072,62.0839
particle_cycle,207,0.9931,1006.9601
particle_cycle,208,15.8457,63.1087
particle_cycle,209,0.7957,1256.7140
particle_cycle,210,14.6659,68.1855
particle_cycle,211,2.1771,459.3167
particle_cycle,212,8.4488,118.3595
particle_cycle,213,8.4699,118.0652
particle_cycle,214,9.3902,106.4940
particle_cycle,215,7.4921,133.4734
particle_cycle,216,17.6454,56.6719
particle_cycle,217,0.8773,1139.8518
particle_cycle,218,14.4421,69.2418
particle_cycle,219,3.1556,316.8954
particle_cycle,220,12.7238,78.5926
particle_cycle,221,8.4787,117.9425
particle_cycle,222,9.5730,104.4610
particle_cycle,223,7.7956,128.2775
particle_cycle,224,8.1974,121.9901
particle_cycle,225,9.3590,106.8485
particle_cycle,226,17.1612,58.2711
particle_cycle,227,0.8323,1201.4653
particle_cycle,228,15.8121,63.2429
particle_cycle,229,0.9782,1022.2984
particle_cycle,230,15.5241,64.4161
particle_cycle,231,1.2812,780.5487
particle_cycle,232,8.8199,113.3795
particle_cycle,233,8.1773,122.2891
particle_cycle,234,8.2681,120.9471
particle_cycle,235,8.5227,117.3336
particle_cycle,236,9.2890,107.6543
particle_cycle,237,18.6700,53.5620
particle_cycle,238,0.9556,1046.4662
particle_cycle,239,14.8576,67.3058
particle_cycle,240,1.9190,521.0925
particle_cycle,241,14.5886,68.5469
particle_cycle,242,7.3801,135.4986
particle_cycle,243,8.2616,121.0420
particle_cycle,244,8.5240,117.3160
particle_cycle,245,8.1672,122.4409
particle_cycle,246,8.4166,118.8123
particle_cycle,247,22.2821,44.8790
particle_cycle,248,0.8855,1129.3476
particle_cycle,249,17.5992,56.8206
particle_cycle,250,1.3213,756.8241
particle_cycle,251,17.9354,55.7557
particle_cycle,252,7.3699,135.6871
particle_cycle,253,8.2727,120.8799
particle_cycle,254,8.6146,116.0822
particle_cycle,255,8.2722,120.8875
particle_cycle,256,18.6499,53.6197
particle_cycle,257,1.0565,946.5233
particle_cycle,258,16.9413,59.0275
particle_cycle,259,1.0266,974.0721
particle_cycle,260,17.6663,56.6050
particle_cycle,261,9.0856,110.0640
particle_cycle,262,7.4870,133.5641
particle_cycle,263,8.3090,120.3512
particle_cycle,264,8.4528,118.3043
particle_cycle,265,8.5514,116.9393
particle_cycle,266,19.5939,51.0363
particle_cycle,267,1.1494,869.9972
particle_cycle,268,16.3362,61.2137
particle_cycle,269,23.1903,43.1214
particle_cycle,270,1.3355,748.7720
particle_cycle,271,9.9130,100.8776
particle_cycle,272,7.7869,128.4203
particle_cycle,273,7.6918,130.0084
particle_cycle,274,8.9851,111.2955
particle_cycle,275,7.8657,127.1350
particle_cycle,276,15.1780,65.8850
particle_cycle,277,1.2584,794.6473
particle_cycle,278,15.9251,62.7938
particle_cycle,279,0.9467,1056.3377
particle_cycle,280,16.6853,59.9330
particle_cycle,281,1.1840,844.5668
particle_cycle,282,8.9989,111.1252
particle_cycle,283,8.7206,114.6704
particle_cycle,284,8.1163,123.2092
particle_cycle,285,7.7728,128.6533
particle_cycle,286,18.1406,55.1250
particle_cycle,287,0.8169,1224.1161
particle_cycle,288,16.9481,59.0037
particle_cycle,289,0.7921,1262.5370
particle_cycle,290,14.6245,68.3784
particle_cycle,291,2.4364,410.4384
particle_cycle,292,8.5599,116.8241
particle_cycle,293,8.3527,119.7220
particle_cycle,294,9.4037,106.3410
particle_cycle,295,7.2188,138.5270
particle_cycle,296,8.4816,117.9019
particle_cycle,297,17.9852,55.6013
particle_cycle,298,0.8302,1204.4753
particle_cycle,299,16.0573,62.2771
particle_cycle,300,15.1120,66.1726
particle_cycle,301,0.8427,1186.7084
particle_cycle,302,8.7387,114.4331
particle_cycle,303,8.6692,115.3503
particle_cycle,304,8.1574,122.5880
particle_cycle,305,9.0776,110.1613
particle_cycle,306,7.6348,130.9790
particle_cycle,307,8.1907,122.0890
particle_cycle,308,16.0601,62.2660
particle_cycle,309,0.9843,1015.9938
particle_cycle,310,15.9615,62.6507
particle_cycle,311,15.4226,64.8400
particle_cycle,312,0.8027,1245.8327
particle_cycle,313,9.1281,109.5516
particle_cycle,314,8.2479,121.2426
particle_cycle,315,8.2556,121.1294
particle_cycle,316,9.1074,109.8013
particle_cycle,317,7.4918,133.4791
particle_cycle,318,8.5274,117.2689
particle_cycle,319,15.3741,65.0447
particle_cycle,320,1.0562,946.7742
particle_cycle,321,16.5598,60.3871
particle_cycle,322,15.5624,64.2573
particle_cycle,323,0.9091,1099.9684
particle_cycle,324,8.7663,114.0734
particle_cycle,325,8.6323,115.8444
particle_cycle,326,8.2175,121.6919
particle_cycle,327,9.5741,104.4486
particle_cycle,328,6.9914,143.0338
particle_cycle,329,15.9065,62.8675
particle_cycle,330,1.0926,915.2405
particle_cycle,331,16.5620,60.3793
particle_cycle,332,16.9587,58.9667
particle_cycle,333,0.8566,1167.3965
particle_cycle,334,8.7722,113.9960
particle_cycle,335,8.8427,113.0875
particle_cycle,336,8.0464,124.2796
particle_cycle,337,8.0921,123.5774
particle_cycle,338,19.7525,50.6266
particle_cycle,339,0.6586,1518.3608
particle_cycle,340,15.0691,66.3609
particle_cycle,341,15.7150,63.6337
particle_cycle,342,0.8349,1197.7238
particle_cycle,343,9.4311,106.0318
particle_cycle,344,7.6845,130.1326
particle_cycle,345,8.2163,121.7098
particle_cycle,346,8.4192,118.7763
particle_cycle,347,8.3920,119.1616
particle_cycle,348,18.7154,53.4319
particle_cycle,349,0.6770,1477.0721
particle_cycle,350,14.1447,70.6979
particle_cycle,351,2.9566,338.2249
particle_cycle,352,13.0873,76.4097
particle_cycle,353,3.4800,287.3574
particle_cycle,354,9.3517,106.9328
particle_cycle,355,7.5863,131.8160
particle_cycle,356,8.6587,115.4912
particle_cycle,357,8.3255,120.1128
particle_cycle,358,8.6236,115.9610
particle_cycle,359,19.5113,51.2523
particle_cycle,360,0.8229,1215.2647
particle_cycle,361,14.7514,67.7900
particle_cycle,362,2.2203,450.3859
particle_cycle,363,13.5233,73.9465
particle_cycle,364,3.2391,308.7253
particle_cycle,365,8.5964,116.3271
particle_cycle,366,9.3401,107.0653
particle_cycle,367,7.4650,133.9587
particle_cycle,368,8.1181,123.1819
particle_cycle,369,8.5746,116.6241
particle_cycle,370,18.2244,54.8716
particle_cycle,371,0.8437,1185.3158
particle_cycle,372,14.3800,69.5410
particle_cycle,373,2.5342,394.6065
particle_cycle,374,13.7076,72.9520
particle_cycle,375,8.1556,122.6151
particle_cycle,376,8.3678,119.5064
particle_cycle,377,9.3319,107.1588
particle_cycle,378,7.5365,132.6885
particle_cycle,379,8.3657,119.5358
particle_cycle,380,18.2081,54.9207
particle_cycle,381,0.9830,1017.2557
particle_cycle,382,15.9548,62.6772
particle_cycle,383,13.6215,73.4131
particle_cycle,384,0.9418,1061.7999
particle_cycle,385,9.1340,109.4815
particle_cycle,386,7.7099,129.7030
particle_cycle,387,8.4680,118.0915
particle_cycle,388,9.2675,107.9042
particle_cycle,389,19.8215,50.4504
particle_cycle,390,1.1933,837.9912
particle_cycle,391,15.9081,62.8612
particle_cycle,392,0.9700,1030.9204
particle_cycle,393,16.2180,61.6598
particle_cycle,394,0.7381,1354.7639
particle_cycle,395,8.6565,115.5195
particle_cycle,396,8.4228,118.7254
particle_cycle,397,8.3511,119.7449
particle_cycle,398,8.2913,120.6084
particle_cycle,399,9.0788,110.1469
particle_cycle,400,16.4187,60.9062
particle_cycle,401,0.7874,1270.0396
particle_cycle,402,15.1922,65.8233
particle_cycle,403,16.4555,60.7700
particle_cycle,404,0.8327,1200.9329
particle_cycle,405,8.4355,118.5465
particle_cycle,406,8.4154,118.8297
particle_cycle,407,8.6684,115.3610
particle_cycle,408,8.3676,119.5084
particle_cycle,409,8.2954,120.5487
particle_cycle,410,18.0803,55.3089
particle_cycle,411,0.8823,1133.4039
particle_cycle,412,15.9151,62.8334
particle_cycle,413,16.2156,61.6688
particle_cycle,414,1.5004,666.5103
particle_cycle,415,7.7746,128.6238
particle_cycle,416,8.3987,119.0664
particle_cycle,417,8.3772,119.3715
particle_cycle,418,8.5703,116.6825
particle_cycle,419,8.2105,121.7949
particle_cycle,420,20.8358,47.9944
particle_cycle,421,0.7618,1312.6340
particle_cycle,422,16.0373,62.3546
particle_cycle,423,0.6889,1451.5136
particle_cycle,424,14.9750,66.7777
particle_cycle,425,1.9341,517.0401
particle_cycle,426,9.4601,105.7074
particle_cycle,427,7.4772,133.7401
particle_cycle,428,8.5724,116.6540
particle_cycle,429,8.2714,120.8984
particle_cycle,430,8.2719,120.8911
particle_cycle,431,21.5981,46.3003
particle_cycle,432,2.0815,480.4165
particle_cycle,433,15.9775,62.5878
particle_cycle,434,16.7563,59.6790
particle_cycle,435,0.9150,1092.8400
particle_cycle,436,9.2466,108.1481
particle_cycle,437,7.6548,130.6366
particle_cycle,438,8.4093,118.9155
particle_cycle,439,9.2673,107.9066
particle_cycle,440,7.7625,128.8241
particle_cycle,441,18.0075,55.5326
particle_cycle,442,0.8882,1125.8510
particle_cycle,443,15.0798,66.3139
particle_cycle,444,16.2966,61.3626
particle_cycle,445,0.6265,1596.1819
particle_cycle,446,8.7921,113.7382
particle_cycle,447,8.9734,111.4400
particle_cycle,448,7.8510,127.3716
particle_cycle,449,8.3694,119.4828
particle_cycle,450,8.5526,116.9238
particle_cycle,451,15.6974,63.7048
particle_cycle,452,18.4339,54.2478
particle_cycle,453,0.9693,1031.7170
particle_cycle,454,16.1811,61.8003
particle_cycle,455,0.7761,1288.5170
particle_cycle,456,8.6160,116.0629
particle_cycle,457,9.0723,110.2261
particle_cycle,458,8.6487,115.6243
particle_cycle,459,7.6534,130.6605
particle_cycle,460,18.5565,53.8894
particle_cycle,461,0.7410,1349.4803
particle_cycle,462,16.7157,59.8241
particle_cycle,463,15.3926,64.9662
particle_cycle,464,8.1773,122.2903
particle_cycle,465,8.7277,114.5782
particle_cycle,466,8.1980,121.9815
particle_cycle,467,9.3421,107.0422
particle_cycle,468,7.3918,135.2852
particle_cycle,469,20.3473,49.1465
particle_cycle,470,0.7937,1259.9441
particle_cycle,471,15.2655,65.5071
particle_cycle,472,16.2314,61.6089
particle_cycle,473,0.6802,1470.2509
particle_cycle,474,8.6645,115.4140
particle_cycle,475,8.3113,120.3177
particle_cycle,476,8.4117,118.8817
particle_cycle,477,8.6781,115.2329
particle_cycle,478,9.0855,110.0652
particle_cycle,479,7.6738,130.3130
particle_cycle,480,13.1784,75.8819
particle_cycle,481,15.8723,63.0027
particle_cycle,482,16.3315,61.2314
particle_cycle,483,0.8015,1247.6809
particle_cycle,484,8.8275,113.2824
particle_cycle,485,8.4508,118.3323
particle_cycle,486,8.3239,120.1359
particle_cycle,487,8.3959,119.1061
particle_cycle,488,9.1673,109.0830
particle_cycle,489,14.1120,70.8617
particle_cycle,490,1.4222,703.1454
particle_cycle,491,17.3220,57.7301
particle_cycle,492,17.2073,58.1150
particle_cycle,493,0.7420,1347.7888
particle_cycle,494,8.6376,115.7725
particle_cycle,495,8.5142,117.4509
particle_cycle,496,8.4288,118.6406
particle_cycle,497,8.2930,120.5830
particle_cycle,498,15.6956,63.7122
particle_cycle,499,0.8079,1237.8290
particle_cycle,500,14.6735,68.1500
particle_cycle,501,2.1359,468.1786
particle_cycle,502,13.9269,71.8037
particle_cycle,503,3.0165,331.5119
particle_cycle,504,8.3724,119.4394
particle_cycle,505,9.6310,103.8317
particle_cycle,506,7.6339,130.9950
particle_cycle,507,8.4084,118.9282
particle_cycle,508,8.4281,118.6506
particle_cycle,509,8.3767,119.3784
particle_cycle,510,15.6678,63.8253
particle_cycle,511,0.7681,1301.9714
particle_cycle,512,15.7669,63.4240
particle_cycle,513,16.3540,61.1470
particle_cycle,514,0.7532,1327.6404
particle_cycle,515,8.6621,115.4456
particle_cycle,516,8.8330,113.2117
particle_cycle,517,7.8848,126.8269
particle_cycle,518,8.2679,120.9498
particle_cycle,519,20.8604,47.9376
particle_cycle,520,0.9220,1084.6140
particle_cycle,521,17.1698,58.2418
particle_cycle,522,16.3054,61.3293
particle_cycle,523,0.7565,1321.9540
particle_cycle,524,8.4349,118.5552
particle_cycle,525,8.6255,115.9356
particle_cycle,526,9.1644,109.1180
particle_cycle,527,7.7321,129.3308
particle_cycle,528,8.3753,119.3993
particle_cycle,529,17.4478,57.3139
particle_cycle,530,0.7561,1322.5484
particle_cycle,531,17.7115,56.4605
particle_cycle,532,15.9608,62.6537
particle_cycle,533,0.7777,1285.8826
particle_cycle,534,8.7901,113.7642
particle_cycle,535,8.1380,122.8803
particle_cycle,536,9.3366,107.1053
particle_cycle,537,7.7559,128.9346
particle_cycle,538,8.3673,119.5125
particle_cycle,539,22.2619,44.9198
particle_cycle,540,1.4114,708.5410
particle_cycle,541,19.8737,50.3176
particle_cycle,542,17.1197,58.4121
particle_cycle,543,0.8844,1130.7011
particle_cycle,544,8.7383,114.4393
particle_cycle,545,8.6054,116.2064
particle_cycle,546,9.0051,111.0480
particle_cycle,547,7.6662,130.4420
particle_cycle,548,8.2354,121.4266
particle_cycle,549,8.4275,118.6591
particle_cycle,550,17.8051,56.1638
particle_cycle,551,0.8279,1207.8797
particle_cycle,552,18.0782,55.3153
particle_cycle,553,1.0099,990.1696
particle_cycle,554,16.8658,59.2915
particle_cycle,555,7.9502,125.7831
particle_cycle,556,8.9273,112.0164
particle_cycle,557,7.6640,130.4810
particle_cycle,558,8.4751,117.9933
particle_cycle,559,8.3579,119.6466
particle_cycle,560,18.6885,53.5090
particle_cycle,561,0.9985,1001.5344
particle_cycle,562,18.1186,55.1918
particle_cycle,563,16.6955,59.8966
particle_cycle,564,0.8833,1132.0836
particle_cycle,565,8.9338,111.9343
particle_cycle,566,8.2413,121.3394
particle_cycle,567,8.9093,112.2421
particle_cycle,568,7.7344,129.2918
particle_cycle,569,8.5216,117.3494
particle_cycle,570,8.7158,114.7346
particle_cycle,571,15.7889,63.3357
particle_cycle,572,0.6894,1450.5472
particle_cycle,573,17.2855,57.8521
particle_cycle,574,15.8169,63.2235
particle_cycle,575,0.6660,1501.5353
particle_cycle,576,8.6612,115.4568
particle_cycle,577,8.5058,117.5671
particle_cycle,578,9.0115,110.9698
particle_cycle,579,7.7529,128.9846
particle_cycle,580,18.2064,54.9258
particle_cycle,581,0.7869,1270.7998
particle_cycle,582,15.8612,63.0467
particle_cycle,583,0.9962,1003.7661
particle_cycle,584,15.0757,66.3319
particle_cycle,585,3.4183,292.5441
particle_cycle,586,6.7355,148.4681
particle_cycle,587,8.4079,118.9352
particle_cycle,588,8.3364,119.9562
particle_cycle,589,9.2226,108.4291
particle_cycle,590,19.2393,51.9770
particle_cycle,591,0.6209,1610.4486
particle_cycle,592,15.5757,64.2025
particle_cycle,593,1.2040,830.5579
particle_cycle,594,15.0337,66.5173
particle_cycle,595,1.8945,527.8507
particle_cycle,596,8.4258,118.6826
particle_cycle,597,8.3700,119.4742
particle_cycle,598,9.4172,106.1891
particle_cycle,599,7.5937,131.6878
particle_cycle,600,8.4286,118.6438
particle_cycle,601,9.0644,110.3220
particle_cycle,602,13.7662,72.6415
particle_cycle,603,2.1011,475.9464
particle_cycle,604,13.9697,71.5836
particle_cycle,605,2.8515,350.6959
particle_cycle,606,14.6531,68.2450
particle_cycle,607,2.2848,437.6812
particle_cycle,608,8.3512,119.7432
particle_cycle,609,8.6029,116.2395
particle_cycle,610,8.4047,118.9807
particle_cycle,611,8.2025,121.9135
particle_cycle,612,20.4261,48.9569
particle_cycle,613,1.1384,878.3881
particle_cycle,614,21.7818,45.9098
particle_cycle,615,1.2723,785.9720
particle_cycle,616,21.8197,45.8301
particle_cycle,617,0.7949,1258.0104
particle_cycle,618,8.6982,114.9658
particle_cycle,619,8.4846,117.8602
particle_cycle,620,8.4094,118.9139
particle_cycle,621,8.4743,118.0037
particle_cycle,622,21.2791,46.9945
particle_cycle,623,1.0658,938.2456
particle_cycle,624,19.1475,52.2261
particle_cycle,625,1.5352,651.4013
particle_cycle,626,16.2585,61.5062
particle_cycle,627,0.5741,1741.7537
particle_cycle,628,8.6872,115.1116
particle_cycle,629,8.7612,114.1398
particle_cycle,630,8.3112,120.3195
particle_cycle,631,8.1429,122.8071
particle_cycle,632,8.4153,118.8316
particle_cycle,633,16.2489,61.5425
particle_cycle,634,0.6254,1599.0406
particle_cycle,635,15.1406,66.0477
particle_cycle,636,15.7885,63.3373
particle_cycle,637,0.7347,1361.1442
particle_cycle,638,9.4011,106.3707
particle_cycle,639,7.5979,131.6158
particle_cycle,640,8.5583,116.8455
particle_cycle,641,8.3212,120.1749
particle_cycle,642,8.3823,119.2993
particle_cycle,643,20.3158,49.2227
particle_cycle,644,0.7008,1426.8877
particle_cycle,645,15.2204,65.7013
particle_cycle,646,1.6298,613.5560
particle_cycle,647,15.2822,65.4357
particle_cycle,648,1.4986,667.2979
particle_cycle,649,8.6945,115.0150
particle_cycle,650,9.1507,109.2816
particle_cycle,651,7.7029,129.8211
particle_cycle,652,8.6806,115.1990
particle_cycle,653,8.8660,112.7909
particle_cycle,654,7.6389,130.9085
particle_cycle,655,19.5934,51.0375
particle_cycle,656,0.6795,1471.7007
particle_cycle,657,16.4519,60.7833
particle_cycle,658,18.2319,54.8489
particle_cycle,659,0.6487,1541.4377
particle_cycle,660,9.4363,105.9737
particle_cycle,661,7.8318,127.6839
particle_cycle,662,8.4343,118.5638
particle_cycle,663,8.1966,122.0011
particle_cycle,664,8.3552,119.6853
particle_cycle,665,14.4415,69.2451
particle_cycle,666,17.1471,58.3189
particle_cycle,667,0.7387,1353.7002
particle_cycle,668,19.0147,52.5910
particle_cycle,669,8.5650,116.7539
particle_cycle,670,9.1922,108.7877
particle_cycle,671,7.7884,128.3954
particle_cycle,672,8.2658,120.9799
particle_cycle,673,19.7294,50.6858
particle_cycle,674,0.6767,1477.7706
particle_cycle,675,17.4105,57.4366
particle_cycle,676,16.8860,59.2206
particle_cycle,677,0.6572,1521.6184
particle_cycle,678,8.8584,112.8872
particle_cycle,679,8.2967,120.5303
particle_cycle,680,8.9927,111.2014
particle_cycle,681,7.5536,132.3879
particle_cycle,682,8.3215,120.1705
particle_cycle,683,13.6579,73.2179
particle_cycle,684,3.1233,320.1706
particle_cycle,685,13.4970,74.0903
particle_cycle,686,15.9884,62.5452
particle_cycle,687,0.6679,1497.3086
particle_cycle,688,8.8033,113.5940
particle_cycle,689,8.5888,116.4306
particle_cycle,690,8.4525,118.3087
particle_cycle,691,9.0851,110.0709
particle_cycle,692,8.3530,119.7172
particle_cycle,693,19.0260,52.5596
particle_cycle,694,0.6919,1445.3666
particle_cycle,695,18.0293,55.4654
particle_cycle,696,18.8343,53.0947
particle_cycle,697,7.6848,130.1278
particle_cycle,698,8.6923,115.0438
particle_cycle,699,8.3365,119.9545
particle_cycle,700,8.9393,111.8653
particle_cycle,701,8.0726,123.8751
particle_cycle,702,22.0560,45.3392
particle_cycle,703,0.9597,1042.0064
particle_cycle,704,19.1631,52.1837
particle_cycle,705,17.8319,56.0794
particle_cycle,706,0.7798,1282.3045
particle_cycle,707,8.7144,114.7525
particle_cycle,708,8.7939,113.7149
particle_cycle,709,8.0115,124.8205
particle_cycle,710,9.0556,110.4288
particle_cycle,711,7.7166,129.5907
particle_cycle,712,17.7920,56.2049
particle_cycle,713,0.7841,1275.3866
particle_cycle,714,15.7005,63.6923
particle_cycle,715,1.0761,929.2748
particle_cycle,716,15.2711,65.4831
particle_cycle,717,1.4754,677.7998
particle_cycle,718,8.8675,112.7711
particle_cycle,719,8.2906,120.6184
particle_cycle,720,8.1866,122.1512
particle_cycle,721,8.6073,116.1806
particle_cycle,722,9.0743,110.2011
particle_cycle,723,7.7481,129.0634
particle_cycle,724,16.4094,60.9406
particle_cycle,725,0.6971,1434.4836
particle_cycle,726,15.7025,63.6843
particle_cycle,727,17.2908,57.8341
particle_cycle,728,0.5988,1670.1043
particle_cycle,729,8.7453,114.3470
