benchmark,sample_index,frame_time_ms,fps
base_fps_showcase,159,8.2105,121.7948
base_fps_showcase,160,9.2706,107.8683
base_fps_showcase,161,21.9764,45.5034
base_fps_showcase,162,7.6928,129.9923
base_fps_showcase,163,6.1735,161.9819
base_fps_showcase,164,18.9667,52.7240
base_fps_showcase,165,6.8331,146.3459
base_fps_showcase,166,8.3913,119.1707
base_fps_showcase,167,8.1068,123.3530
base_fps_showcase,168,8.8382,113.1447
base_fps_showcase,169,9.0320,110.7172
base_fps_showcase,170,23.2284,43.0508
base_fps_showcase,171,6.7477,148.1987
base_fps_showcase,172,18.7501,53.3329
base_fps_showcase,173,9.9581,100.4206
base_fps_showcase,174,6.1450,162.7337
base_fps_showcase,175,8.2935,120.5760
base_fps_showcase,176,7.5352,132.7097
base_fps_showcase,177,8.9948,111.1755
base_fps_showcase,178,21.5593,46.3837
base_fps_showcase,179,7.8182,127.9073
base_fps_showcase,180,7.4156,134.8513
base_fps_showcase,181,16.3936,60.9994
base_fps_showcase,182,9.1907,108.8053
base_fps_showcase,183,7.9624,125.5899
base_fps_showcase,184,9.0157,110.9182
base_fps_showcase,185,7.3293,136.4391
base_fps_showcase,186,8.3100,120.3366
base_fps_showcase,187,20.2561,49.3679
base_fps_showcase,188,7.7375,129.2410
base_fps_showcase,189,8.3372,119.9442
base_fps_showcase,190,14.7436,67.8262
base_fps_showcase,191,8.4618,118.1776
base_fps_showcase,192,15.3198,65.2752
base_fps_showcase,193,13.5294,73.9129
base_fps_showcase,194,6.3340,157.8789
base_fps_showcase,195,5.4493,183.5111
base_fps_showcase,196,18.3685,54.4410
base_fps_showcase,197,7.9073,126.4649
base_fps_showcase,198,20.1140,49.7165
base_fps_showcase,199,7.6494,130.7291
base_fps_showcase,200,8.5058,117.5671
base_fps_showcase,201,10.1675,98.3528
base_fps_showcase,202,7.4631,133.9932
base_fps_showcase,203,8.5544,116.8985
base_fps_showcase,204,18.8513,53.0466
base_fps_showcase,205,7.2568,137.8017
base_fps_showcase,206,8.7129,114.7718
base_fps_showcase,207,14.4327,69.2869
base_fps_showcase,208,8.1621,122.5177
base_fps_showcase,209,8.1409,122.8363
base_fps_showcase,210,8.4942,117.7278
base_fps_showcase,211,8.9622,111.5796
base_fps_showcase,212,8.4771,117.9650
base_fps_showcase,213,17.7648,56.2912
base_fps_showcase,214,7.7052,129.7822
base_fps_showcase,215,8.4154,118.8300
base_fps_showcase,216,19.8324,50.4226
base_fps_showcase,217,7.0192,142.4670
base_fps_showcase,218,8.0579,124.1019
base_fps_showcase,219,8.6135,116.0973
base_fps_showcase,220,7.9765,125.3676
base_fps_showcase,221,23.0233,43.4343
base_fps_showcase,222,6.6810,149.6780
base_fps_showcase,223,7.8843,126.8338
base_fps_showcase,224,19.6880,50.7923
base_fps_showcase,225,6.4151,155.8822
base_fps_showcase,226,7.0078,142.6972
base_fps_showcase,227,8.4471,118.3842
base_fps_showcase,228,8.5972,116.3169
base_fps_showcase,229,8.2744,120.8546
base_fps_showcase,230,21.6219,46.2495
base_fps_showcase,231,5.0912,196.4180
base_fps_showcase,232,7.9439,125.8832
base_fps_showcase,233,18.8306,53.1050
base_fps_showcase,234,9.4700,105.5967
base_fps_showcase,235,7.6883,130.0673
base_fps_showcase,236,8.3684,119.4977
base_fps_showcase,237,7.9065,126.4780
base_fps_showcase,238,8.5466,117.0057
base_fps_showcase,239,19.9787,50.0533
base_fps_showcase,240,7.2743,137.4696
base_fps_showcase,241,8.1570,122.5934
base_fps_showcase,242,16.8546,59.3308
base_fps_showcase,243,9.5614,104.5870
base_fps_showcase,244,7.4906,133.5013
base_fps_showcase,245,9.3503,106.9488
base_fps_showcase,246,7.4260,134.6621
base_fps_showcase,247,8.0612,124.0509
base_fps_showcase,248,22.1240,45.1997
base_fps_showcase,249,7.3024,136.9415
base_fps_showcase,250,19.9506,50.1239
base_fps_showcase,251,8.0688,123.9344
base_fps_showcase,252,8.6685,115.3602
base_fps_showcase,253,7.6673,130.4243
base_fps_showcase,254,8.6780,115.2336
base_fps_showcase,255,8.2193,121.6654
base_fps_showcase,256,18.6649,53.5764
base_fps_showcase,257,8.4161,118.8197
base_fps_showcase,258,7.7516,129.0064
base_fps_showcase,259,17.1652,58.2573
base_fps_showcase,260,7.8489,127.4071
base_fps_showcase,261,8.2256,121.5715
base_fps_showcase,262,9.0423,110.5918
base_fps_showcase,263,7.8356,127.6234
base_fps_showcase,264,8.6548,115.5423
base_fps_showcase,265,20.3214,49.2091
base_fps_showcase,266,8.1722,122.3663
base_fps_showcase,267,19.5847,51.0603
base_fps_showcase,268,7.2742,137.4728
base_fps_showcase,269,8.1115,123.2811
base_fps_showcase,270,8.5492,116.9705
base_fps_showcase,271,8.1414,122.8294
base_fps_showcase,272,9.5312,104.9184
base_fps_showcase,273,18.1453,55.1108
base_fps_showcase,274,8.2130,121.7576
base_fps_showcase,275,7.9079,126.4561
base_fps_showcase,276,18.8542,53.0387
base_fps_showcase,277,6.9657,143.5598
base_fps_showcase,278,8.1998,121.9541
base_fps_showcase,279,8.1944,122.0346
base_fps_showcase,280,8.8707,112.7307
base_fps_showcase,281,20.6703,48.3787
base_fps_showcase,282,4.3049,232.2931
base_fps_showcase,283,8.2762,120.8279
base_fps_showcase,284,8.4679,118.0929
base_fps_showcase,285,17.2769,57.8808
base_fps_showcase,286,7.5611,132.2567
base_fps_showcase,287,9.2169,108.4961
base_fps_showcase,288,8.0315,124.5097
base_fps_showcase,289,7.8736,127.0071
base_fps_showcase,290,19.9774,50.0564
base_fps_showcase,291,2.9324,341.0153
base_fps_showcase,292,7.8163,127.9374
base_fps_showcase,293,8.2834,120.7241
base_fps_showcase,294,17.1449,58.3263
base_fps_showcase,295,8.7749,113.9620
base_fps_showcase,296,8.1315,122.9783
base_fps_showcase,297,8.2794,120.7824
base_fps_showcase,298,8.5169,117.4132
base_fps_showcase,299,8.4628,118.1646
base_fps_showcase,300,18.4804,54.1114
base_fps_showcase,301,7.6503,130.7144
base_fps_showcase,302,8.6193,116.0193
base_fps_showcase,303,17.3306,57.7015
base_fps_showcase,304,8.0536,124.1686
base_fps_showcase,305,9.1290,109.5416
base_fps_showcase,306,7.9121,126.3883
base_fps_showcase,307,8.3452,119.8296
base_fps_showcase,308,8.2756,120.8371
base_fps_showcase,309,16.5350,60.4779
base_fps_showcase,310,9.1630,109.1342
base_fps_showcase,311,7.7380,129.2324
base_fps_showcase,312,16.9922,58.8504
base_fps_showcase,313,8.3928,119.1491
base_fps_showcase,314,8.2422,121.3266
base_fps_showcase,315,10.2457,97.6018
base_fps_showcase,316,7.1388,140.0792
base_fps_showcase,317,20.8077,48.0591
base_fps_showcase,318,5.8002,172.4081
base_fps_showcase,319,8.1442,122.7864
base_fps_showcase,320,20.2419,49.4024
base_fps_showcase,321,7.3588,135.8923
base_fps_showcase,322,8.3362,119.9588
base_fps_showcase,323,8.4411,118.4675
base_fps_showcase,324,8.9511,111.7182
base_fps_showcase,325,7.9032,126.5303
base_fps_showcase,326,8.4247,118.6985
base_fps_showcase,327,16.9999,58.8238
base_fps_showcase,328,8.0017,124.9742
base_fps_showcase,329,18.9692,52.7171
base_fps_showcase,330,7.5889,131.7706
base_fps_showcase,331,8.8069,113.5474
base_fps_showcase,332,8.0709,123.9017
base_fps_showcase,333,8.4746,117.9992
base_fps_showcase,334,9.1138,109.7237
base_fps_showcase,335,19.6977,50.7674
base_fps_showcase,336,7.7632,128.8134
base_fps_showcase,337,7.9651,125.5481
base_fps_showcase,338,17.3540,57.6236
base_fps_showcase,339,7.6087,131.4291
base_fps_showcase,340,8.5109,117.4964
base_fps_showcase,341,8.3445,119.8389
base_fps_showcase,342,8.3097,120.3410
base_fps_showcase,343,8.2816,120.7503
base_fps_showcase,344,18.2674,54.7423
base_fps_showcase,345,7.9005,126.5750
base_fps_showcase,346,12.9325,77.3247
base_fps_showcase,347,3.5276,283.4822
base_fps_showcase,348,18.8693,52.9963
base_fps_showcase,349,7.0877,141.0898
base_fps_showcase,350,8.0011,124.9832
base_fps_showcase,351,8.6076,116.1769
base_fps_showcase,352,20.0728,49.8185
base_fps_showcase,353,5.6540,176.8649
base_fps_showcase,354,7.7518,129.0025
base_fps_showcase,355,7.9487,125.8064
base_fps_showcase,356,17.0865,58.5256
base_fps_showcase,357,8.5144,117.4485
base_fps_showcase,358,8.6092,116.1549
base_fps_showcase,359,7.9069,126.4714
base_fps_showcase,360,8.4723,118.0317
base_fps_showcase,361,20.1523,49.6221
base_fps_showcase,362,8.6215,115.9891
base_fps_showcase,363,7.8994,126.5920
base_fps_showcase,364,20.6921,48.3277
base_fps_showcase,365,1.9198,520.8838
base_fps_showcase,366,8.7633,114.1128
base_fps_showcase,367,9.1199,109.6502
base_fps_showcase,368,7.6805,130.1999
base_fps_showcase,369,8.7880,113.7918
base_fps_showcase,370,20.0806,49.7992
base_fps_showcase,371,8.1099,123.3060
base_fps_showcase,372,8.9557,111.6603
base_fps_showcase,373,18.9848,52.6738
base_fps_showcase,374,7.9186,126.2852
base_fps_showcase,375,8.4005,119.0399
base_fps_showcase,376,8.2839,120.7168
base_fps_showcase,377,9.5326,104.9031
base_fps_showcase,378,19.4279,51.4722
base_fps_showcase,379,6.0390,165.5898
base_fps_showcase,380,8.2437,121.3043
base_fps_showcase,381,20.2765,49.3181
base_fps_showcase,382,5.1278,195.0153
base_fps_showcase,383,7.6483,130.7483
base_fps_showcase,384,7.8234,127.8209
base_fps_showcase,385,8.6896,115.0799
base_fps_showcase,386,8.8264,113.2970
base_fps_showcase,387,8.1544,122.6330
base_fps_showcase,388,19.9547,50.1135
base_fps_showcase,389,7.9792,125.3252
base_fps_showcase,390,18.3037,54.6338
base_fps_showcase,391,7.4596,134.0557
base_fps_showcase,392,8.4775,117.9600
base_fps_showcase,393,8.2452,121.2825
base_fps_showcase,394,8.1542,122.6357
base_fps_showcase,395,8.6389,115.7556
base_fps_showcase,396,18.3313,54.5515
base_fps_showcase,397,7.2966,137.0502
base_fps_showcase,398,8.4540,118.2872
base_fps_showcase,399,17.6912,56.5254
base_fps_showcase,400,8.8026,113.6023
base_fps_showcase,401,8.1904,122.0937
base_fps_showcase,402,8.6846,115.1470
base_fps_showcase,403,8.0298,124.5356
base_fps_showcase,404,8.4977,117.6784
base_fps_showcase,405,18.2899,54.6750
base_fps_showcase,406,6.9798,143.2704
base_fps_showcase,407,8.8433,113.0799
base_fps_showcase,408,17.9916,55.5816
base_fps_showcase,409,9.1922,108.7876
base_fps_showcase,410,7.6412,130.8698
base_fps_showcase,411,8.4625,118.1679
base_fps_showcase,412,8.3826,119.2945
base_fps_showcase,413,20.2271,49.4385
base_fps_showcase,414,5.2917,188.9758
base_fps_showcase,415,7.5707,132.0886
base_fps_showcase,416,8.4050,118.9766
base_fps_showcase,417,17.0219,58.7477
base_fps_showcase,418,7.9524,125.7476
base_fps_showcase,419,9.4408,105.9237
base_fps_showcase,420,7.6710,130.3608
base_fps_showcase,421,8.2829,120.7309
base_fps_showcase,422,20.4805,48.8270
base_fps_showcase,423,2.3739,421.2527
base_fps_showcase,424,8.1473,122.7394
base_fps_showcase,425,9.2656,107.9263
base_fps_showcase,426,17.3135,57.7586
base_fps_showcase,427,8.2413,121.3397
base_fps_showcase,428,8.4577,118.2351
base_fps_showcase,429,8.9777,111.3877
base_fps_showcase,430,7.6330,131.0096
base_fps_showcase,431,21.2770,46.9991
base_fps_showcase,432,2.9240,341.9948
base_fps_showcase,433,7.5450,132.5387
base_fps_showcase,434,8.5558,116.8792
base_fps_showcase,435,18.1507,55.0942
base_fps_showcase,436,7.4400,134.4090
base_fps_showcase,437,8.2206,121.6463
base_fps_showcase,438,8.5106,117.5009
base_fps_showcase,439,8.3865,119.2391
base_fps_showcase,440,8.9070,112.2717
base_fps_showcase,441,19.7895,50.5317
base_fps_showcase,442,4.7776,209.3091
base_fps_showcase,443,8.0757,123.8285
base_fps_showcase,444,19.5456,51.1625
base_fps_showcase,445,7.6638,130.4842
base_fps_showcase,446,8.4494,118.3520
base_fps_showcase,447,8.2954,120.5485
base_fps_showcase,448,8.3294,120.0560
base_fps_showcase,449,9.1862,108.8589
base_fps_showcase,450,17.5470,56.9898
base_fps_showcase,451,8.1562,122.6058
base_fps_showcase,452,8.2853,120.6955
base_fps_showcase,453,17.5332,57.0346
base_fps_showcase,454,8.1836,122.1959
base_fps_showcase,455,8.2754,120.8406
base_fps_showcase,456,8.6309,115.8625
base_fps_showcase,457,8.4513,118.3249
base_fps_showcase,458,8.1452,122.7716
base_fps_showcase,459,9.1364,109.4522
base_fps_showcase,460,18.0265,55.4740
base_fps_showcase,461,7.9197,126.2680
base_fps_showcase,462,17.1795,58.2091
base_fps_showcase,463,8.9859,111.2856
base_fps_showcase,464,7.6071,131.4555
base_fps_showcase,465,8.3291,120.0614
base_fps_showcase,466,8.3139,120.2807
base_fps_showcase,467,8.0102,124.8405
base_fps_showcase,468,20.6411,48.4469
base_fps_showcase,469,7.3750,135.5927
base_fps_showcase,470,18.0277,55.4701
base_fps_showcase,471,8.1333,122.9514
base_fps_showcase,472,8.9908,111.2245
base_fps_showcase,473,8.5764,116.5986
base_fps_showcase,474,7.7679,128.7353
base_fps_showcase,475,8.2427,121.3202
base_fps_showcase,476,19.6729,50.8314
base_fps_showcase,477,6.2621,159.6908
base_fps_showcase,478,7.5136,133.0917
base_fps_showcase,479,9.8320,101.7090
base_fps_showcase,480,17.2019,58.1330
base_fps_showcase,481,8.1037,123.4011
base_fps_showcase,482,9.2199,108.4609
base_fps_showcase,483,7.3697,135.6908
base_fps_showcase,484,8.4505,118.3367
base_fps_showcase,485,19.6294,50.9441
base_fps_showcase,486,1.8797,532.0100
base_fps_showcase,487,9.2512,108.0947
base_fps_showcase,488,7.8814,126.8806
base_fps_showcase,489,20.1805,49.5529
base_fps_showcase,490,4.8456,206.3730
base_fps_showcase,491,8.4438,118.4303
base_fps_showcase,492,8.8020,113.6103
base_fps_showcase,493,7.8426,127.5085
base_fps_showcase,494,8.5743,116.6274
base_fps_showcase,495,18.0763,55.3211
base_fps_showcase,496,8.2893,120.6380
base_fps_showcase,497,9.0605,110.3688
base_fps_showcase,498,7.7379,129.2344
base_fps_showcase,499,17.1242,58.3969
base_fps_showcase,500,8.1877,122.1351
base_fps_showcase,501,8.6379,115.7691
base_fps_showcase,502,8.9750,111.4206
base_fps_showcase,503,8.4293,118.6336
base_fps_showcase,504,16.8704,59.2753
base_fps_showcase,505,8.4791,117.9367
base_fps_showcase,506,8.7078,114.8396
base_fps_showcase,507,20.3330,49.1812
base_fps_showcase,508,4.3179,231.5959
base_fps_showcase,509,8.1926,122.0619
base_fps_showcase,510,8.6830,115.1682
base_fps_showcase,511,8.4143,118.8450
base_fps_showcase,512,10.0377,99.6245
base_fps_showcase,513,17.8657,55.9731
base_fps_showcase,514,8.2095,121.8100
base_fps_showcase,515,7.9589,125.6451
base_fps_showcase,516,20.3566,49.1240
base_fps_showcase,517,5.1242,195.1538
base_fps_showcase,518,7.2631,137.6823
base_fps_showcase,519,8.4670,118.1051
base_fps_showcase,520,8.4860,117.8417
base_fps_showcase,521,19.7455,50.6444
base_fps_showcase,522,5.5468,180.2844
base_fps_showcase,523,7.4614,134.0237
base_fps_showcase,524,8.3406,119.8957
base_fps_showcase,525,21.1009,47.3914
base_fps_showcase,526,5.0811,196.8072
base_fps_showcase,527,7.9226,126.2214
base_fps_showcase,528,8.9368,111.8972
base_fps_showcase,529,8.0499,124.2257
base_fps_showcase,530,20.2732,49.3262
base_fps_showcase,531,2.9387,340.2888
base_fps_showcase,532,7.8844,126.8325
base_fps_showcase,533,8.8310,113.2369
base_fps_showcase,534,8.0785,123.7853
base_fps_showcase,535,16.9592,58.9650
base_fps_showcase,536,9.2831,107.7228
base_fps_showcase,537,7.6206,131.2230
base_fps_showcase,538,8.4581,118.2293
base_fps_showcase,539,8.3367,119.9516
base_fps_showcase,540,20.8850,47.8812
base_fps_showcase,541,6.8774,145.4047
base_fps_showcase,542,9.1937,108.7705
base_fps_showcase,543,19.3546,51.6674
base_fps_showcase,544,4.0877,244.6348
base_fps_showcase,545,9.0451,110.5566
base_fps_showcase,546,7.7815,128.5107
base_fps_showcase,547,8.6614,115.4545
base_fps_showcase,548,8.5116,117.4871
base_fps_showcase,549,16.2272,61.6247
base_fps_showcase,550,8.9712,111.4673
base_fps_showcase,551,7.8937,126.6834
base_fps_showcase,552,19.7729,50.5744
base_fps_showcase,553,4.8800,204.9200
base_fps_showcase,554,8.5073,117.5465
base_fps_showcase,555,8.9915,111.2161
base_fps_showcase,556,7.8034,128.1492
base_fps_showcase,557,8.5367,117.1418
base_fps_showcase,558,14.7133,67.9656
base_fps_showcase,559,8.4434,118.4362
base_fps_showcase,560,8.5829,116.5104
base_fps_showcase,561,20.4975,48.7863
base_fps_showcase,562,5.3818,185.8131
base_fps_showcase,563,8.4519,118.3165
base_fps_showcase,564,8.4086,118.9258
base_fps_showcase,565,8.2626,121.0269
base_fps_showcase,566,9.3567,106.8755
base_fps_showcase,567,14.7336,67.8722
base_fps_showcase,568,7.8869,126.7929
base_fps_showcase,569,8.5850,116.4822
base_fps_showcase,570,8.3444,119.8411
base_fps_showcase,571,17.4782,57.2140
base_fps_showcase,572,7.7048,129.7891
base_fps_showcase,573,8.3183,120.2171
base_fps_showcase,574,8.6219,115.9831
base_fps_showcase,575,8.1801,122.2477
base_fps_showcase,576,18.4754,54.1261
base_fps_showcase,577,7.3575,135.9154
base_fps_showcase,578,8.4744,118.0020
base_fps_showcase,579,19.8259,50.4391
base_fps_showcase,580,5.0422,198.3276
base_fps_showcase,581,8.3325,120.0114
base_fps_showcase,582,7.8496,127.3945
base_fps_showcase,583,7.9510,125.7696
base_fps_showcase,584,8.2048,121.8794
base_fps_showcase,585,19.4706,51.3595
base_fps_showcase,586,7.2990,137.0051
base_fps_showcase,587,8.3969,119.0918
base_fps_showcase,588,20.2902,49.2849
base_fps_showcase,589,9.0777,110.1603
base_fps_showcase,590,7.6714,130.3542
base_fps_showcase,591,10.7604,92.9332
base_fps_showcase,592,6.2735,159.4012
base_fps_showcase,593,20.8026,48.0709
base_fps_showcase,594,5.4341,184.0220
base_fps_showcase,595,10.2007,98.0321
base_fps_showcase,596,18.5985,53.7677
base_fps_showcase,597,2.6476,377.6947
base_fps_showcase,598,8.2866,120.6769
base_fps_showcase,599,9.4764,105.5250
base_fps_showcase,600,7.6655,130.4552
base_fps_showcase,601,9.2208,108.4500
base_fps_showcase,602,20.2620,49.3535
base_fps_showcase,603,4.8717,205.2653
base_fps_showcase,604,9.1558,109.2209
base_fps_showcase,605,7.5709,132.0846
base_fps_showcase,606,18.8314,53.1027
base_fps_showcase,607,7.3838,135.4311
base_fps_showcase,608,8.1078,123.3375
base_fps_showcase,609,9.2976,107.5545
base_fps_showcase,610,7.4180,134.8071
base_fps_showcase,611,19.2027,52.0760
base_fps_showcase,612,4.4355,225.4525
base_fps_showcase,613,8.3744,119.4115
base_fps_showcase,614,21.2814,46.9894
base_fps_showcase,615,6.0969,164.0180
base_fps_showcase,616,7.6995,129.8785
base_fps_showcase,617,8.9111,112.2197
base_fps_showcase,618,8.3650,119.5458
base_fps_showcase,619,20.7245,48.2520
base_fps_showcase,620,5.8908,169.7550
base_fps_showcase,621,7.8969,126.6317
base_fps_showcase,622,8.2535,121.1611
base_fps_showcase,623,19.6627,50.8576
base_fps_showcase,624,7.4608,134.0334
base_fps_showcase,625,8.0729,123.8715
base_fps_showcase,626,8.3721,119.4446
base_fps_showcase,627,8.4457,118.4034
base_fps_showcase,628,21.7025,46.0777
base_fps_showcase,629,8.5331,117.1901
base_fps_showcase,630,8.6236,115.9604
base_fps_showcase,631,7.2558,137.8212
base_fps_showcase,632,19.5725,51.0921
base_fps_showcase,633,8.2924,120.5930
base_fps_showcase,634,6.5402,152.8994
base_fps_showcase,635,7.3822,135.4610
base_fps_showcase,636,20.5507,48.6602
base_fps_showcase,637,7.5108,133.1408
base_fps_showcase,638,8.5066,117.5560
base_fps_showcase,639,7.5890,131.7694
base_fps_showcase,640,7.8172,127.9226
base_fps_showcase,641,20.5373,48.6919
base_fps_showcase,642,7.6244,131.1579
base_fps_showcase,643,8.1516,122.6752
base_fps_showcase,644,9.1276,109.5573
base_fps_showcase,645,16.0210,62.4182
base_fps_showcase,646,9.0946,109.9549
base_fps_showcase,647,8.0505,124.2166
base_fps_showcase,648,8.0206,124.6797
base_fps_showcase,649,8.5080,117.5363
base_fps_showcase,650,23.0412,43.4005
base_fps_showcase,651,3.4250,291.9692
base_fps_showcase,652,7.4536,134.1627
base_fps_showcase,653,8.8296,113.2558
base_fps_showcase,654,19.2507,51.9461
base_fps_showcase,655,8.1392,122.8615
base_fps_showcase,656,9.1592,109.1794
base_fps_showcase,657,7.5431,132.5710
base_fps_showcase,658,8.1857,122.1641
base_fps_showcase,659,17.6648,56.6097
base_fps_showcase,660,7.5161,133.0469
base_fps_showcase,661,9.1229,109.6147
base_fps_showcase,662,7.3681,135.7208
base_fps_showcase,663,16.7405,59.7352
